entropy 697: 0.00124888
entropy 698: 0.00124888
entropy 699: 0.000868966
entropy 700: 0.00124888
entropy 701: 0.000868966
entropy 702: 0.000465578
entropy 703: 0.000465578
entropy 704: 0.000465578
entropy 705: 1.#QNAN
entropy 706: 0.000465578
entropy 707: 0.000465578
entropy 708: 0.000868966
entropy 709: 0.00124888
entropy 710: 0.00161355
entropy 711: 0.00161355
entropy 712: 0.00196689
entropy 713: 0.00161355
entropy 714: 0.00161355
entropy 715: 0.00124888
entropy 716: 0.000868966
entropy 717: 0.000868966
entropy 718: 0.00124888
entropy 719: 0.000868966
entropy 720: 0.00124888
entropy 721: 0.00124888
entropy 722: 0.00124888
entropy 723: 0.00124888
entropy 724: 0.00124888
entropy 725: 0.00124888
entropy 726: 0.00161355
entropy 727: 0.00161355
entropy 728: 0.00161355
entropy 729: 0.00161355
entropy 730: 0.00161355
entropy 731: 0.00161355
entropy 732: 0.00161355
entropy 733: 0.00161355
entropy 734: 0.00196689
entropy 735: 0.00161355
entropy 736: 0.00124888
entropy 737: 0.00124888
entropy 738: 0.00124888
entropy 739: 0.000868966
entropy 740: 0.00124888
entropy 741: 0.00124888
entropy 742: 0.00124888
entropy 743: 0.00124888
entropy 744: 0.00124888
entropy 745: 0.00124888
entropy 746: 0.00124888
entropy 747: 0.00124888
entropy 748: 0.000868966
entropy 749: 0.00124888
entropy 750: 0.00124888
entropy 751: 0.00124888
entropy 752: 0.000868966
entropy 753: 0.000868966
entropy 754: 0.000868966
entropy 755: 0.000465578
entropy 756: 0.000465578
entropy 757: 0.000868966
entropy 758: 0.000868966
entropy 759: 0.000465578
entropy 760: 0.000465578
entropy 761: 0.000465578
entropy 762: 1.#QNAN
entropy 763: 0.000465578
entropy 764: 0.000868966
entropy 765: 0.00124888
entropy 766: 0.00124888
entropy 767: 0.00161355
entropy 768: 0.00161355
entropy 769: 0.00124888
entropy 770: 0.00124888
entropy 771: 0.00161355
entropy 772: 0.00161355
entropy 773: 0.00161355
entropy 774: 0.00161355
entropy 775: 0.00124888
entropy 776: 0.000868966
entropy 777: 0.000868966
entropy 778: 0.000465578
entropy 779: 0.000465578
entropy 780: 0.000868966
entropy 781: 0.00124888
entropy 782: 0.000868966
entropy 783: 0.000868966
entropy 784: 0.000868966
entropy 785: 0.000868966
entropy 786: 0.000465578
entropy 787: 0.000465578
entropy 788: 0.000868966
entropy 789: 0.00124888
entropy 790: 0.000868966
entropy 791: 0.000868966
entropy 792: 0.000868966
entropy 793: 0.000868966
entropy 794: 0.000868966
entropy 795: 0.00124888
entropy 796: 0.00124888
entropy 797: 0.00124888
entropy 798: 0.00124888
entropy 799: 0.00124888
entropy 800: 0.000868966
entropy 801: 0.00124888
entropy 802: 0.00161355
entropy 803: 0.00161355
entropy 804: 0.00161355
entropy 805: 0.00196689
entropy 806: 0.00196689
entropy 807: 0.00161355
